mul.tree	h1.node	h2.node	score	labeled.tree
0	NA	NA	59460	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU,TGIGA)<5>,LPOLY)<6>,((SSCAB,TURTI)<7>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<8>)<9>)<10>)<11>)<12>)<13>)<14>)<15>)<16>)<17>
10	<6>	LRECL	59843	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((SSCAB,TURTI)<7>,(CSCUL,((LRECL,((CROTU*,TGIGA*)<8>,LPOLY*)<9>)<10>,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
12	<6>	LHESP	60717	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((SSCAB,TURTI)<7>,(CSCUL,(LRECL,(SMIMO,((LHESP,((CROTU*,TGIGA*)<8>,LPOLY*)<9>)<10>,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
14	<6>	NCLAV	61927	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((SSCAB,TURTI)<7>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,((NCLAV,((CROTU*,TGIGA*)<8>,LPOLY*)<9>)<10>,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
5	<6>	HLONG	62124	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,((HLONG,((CROTU*,TGIGA*)<3>,LPOLY*)<4>)<5>,ISCAP)<6>)<7>,(((CROTU+,TGIGA+)<8>,LPOLY+)<9>,((SSCAB,TURTI)<10>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
20	<6>	<6>	62681	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,((((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((CROTU*,TGIGA*)<7>,LPOLY*)<8>)<9>,((SSCAB,TURTI)<10>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
7	<6>	SSCAB	62853	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,(((SSCAB,((CROTU*,TGIGA*)<7>,LPOLY*)<8>)<9>,TURTI)<10>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
11	<6>	SMIMO	63123	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((SSCAB,TURTI)<7>,(CSCUL,(LRECL,((SMIMO,((CROTU*,TGIGA*)<8>,LPOLY*)<9>)<10>,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
6	<6>	ISCAP	63405	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,(ISCAP,((CROTU*,TGIGA*)<3>,LPOLY*)<4>)<5>)<6>)<7>,(((CROTU+,TGIGA+)<8>,LPOLY+)<9>,((SSCAB,TURTI)<10>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
8	<6>	TURTI	63629	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((SSCAB,(TURTI,((CROTU*,TGIGA*)<7>,LPOLY*)<8>)<9>)<10>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
9	<6>	CSCUL	63785	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((SSCAB,TURTI)<7>,((CSCUL,((CROTU*,TGIGA*)<8>,LPOLY*)<9>)<10>,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
1	<6>	BMORI	64064	(((BMORI,((CROTU*,TGIGA*)<1>,LPOLY*)<2>)<3>,DMELA)<4>,(((VDEST,MOCCI)<5>,(HLONG,ISCAP)<6>)<7>,(((CROTU+,TGIGA+)<8>,LPOLY+)<9>,((SSCAB,TURTI)<10>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
