mul.tree	h1.node	h2.node	score	labeled.tree
0	NA	NA	59633	(((HLONG,ISCAP)<1>,(((LPOLY,(CROTU,TGIGA)<2>)<3>,((TURTI,SSCAB)<4>,(CSCUL,(LRECL,((SMIMO,LHESP)<5>,(ABRUE,(NCLAV,TANTI)<6>)<7>)<8>)<9>)<10>)<11>)<12>,(VDEST,MOCCI)<13>)<14>)<15>,(DMELA,BMORI)<16>)<17>
877	<8>	<10>	59794	(((HLONG,ISCAP)<1>,(((LPOLY,(CROTU,TGIGA)<2>)<3>,((TURTI,SSCAB)<4>,((CSCUL,(LRECL,((SMIMO+,LHESP+)<5>,(ABRUE+,(NCLAV+,TANTI+)<6>)<7>)<8>)<9>)<10>,((SMIMO*,LHESP*)<11>,(ABRUE*,(NCLAV*,TANTI*)<12>)<13>)<14>)<15>)<16>)<17>,(VDEST,MOCCI)<18>)<19>)<20>,(DMELA,BMORI)<21>)<22>
464	TANTI	LRECL	60025	(((HLONG,ISCAP)<1>,(((LPOLY,(CROTU,TGIGA)<2>)<3>,((TURTI,SSCAB)<4>,(CSCUL,((LRECL,TANTI*)<5>,((SMIMO,LHESP)<6>,(ABRUE,(NCLAV,TANTI+)<7>)<8>)<9>)<10>)<11>)<12>)<13>,(VDEST,MOCCI)<14>)<15>)<16>,(DMELA,BMORI)<17>)<18>
702	<3>	LRECL	60030	(((HLONG,ISCAP)<1>,(((LPOLY+,(CROTU+,TGIGA+)<2>)<3>,((TURTI,SSCAB)<4>,(CSCUL,((LRECL,(LPOLY*,(CROTU*,TGIGA*)<5>)<6>)<7>,((SMIMO,LHESP)<8>,(ABRUE,(NCLAV,TANTI)<9>)<10>)<11>)<12>)<13>)<14>)<15>,(VDEST,MOCCI)<16>)<17>)<18>,(DMELA,BMORI)<19>)<20>
734	<4>	LRECL	60059	(((HLONG,ISCAP)<1>,(((LPOLY,(CROTU,TGIGA)<2>)<3>,((TURTI+,SSCAB+)<4>,(CSCUL,((LRECL,(TURTI*,SSCAB*)<5>)<6>,((SMIMO,LHESP)<7>,(ABRUE,(NCLAV,TANTI)<8>)<9>)<10>)<11>)<12>)<13>)<14>,(VDEST,MOCCI)<15>)<16>)<17>,(DMELA,BMORI)<18>)<19>
802	<6>	LRECL	60221	(((HLONG,ISCAP)<1>,(((LPOLY,(CROTU,TGIGA)<2>)<3>,((TURTI,SSCAB)<4>,(CSCUL,((LRECL,(NCLAV*,TANTI*)<5>)<6>,((SMIMO,LHESP)<7>,(ABRUE,(NCLAV+,TANTI+)<8>)<9>)<10>)<11>)<12>)<13>)<14>,(VDEST,MOCCI)<15>)<16>)<17>,(DMELA,BMORI)<18>)<19>
837	<7>	LHESP	60306	(((HLONG,ISCAP)<1>,(((LPOLY,(CROTU,TGIGA)<2>)<3>,((TURTI,SSCAB)<4>,(CSCUL,(LRECL,((SMIMO,(LHESP,(ABRUE*,(NCLAV*,TANTI*)<5>)<6>)<7>)<8>,(ABRUE+,(NCLAV+,TANTI+)<9>)<10>)<11>)<12>)<13>)<14>)<15>,(VDEST,MOCCI)<16>)<17>)<18>,(DMELA,BMORI)<19>)<20>
324	SMIMO	LRECL	60360	(((HLONG,ISCAP)<1>,(((LPOLY,(CROTU,TGIGA)<2>)<3>,((TURTI,SSCAB)<4>,(CSCUL,((LRECL,SMIMO*)<5>,((SMIMO+,LHESP)<6>,(ABRUE,(NCLAV,TANTI)<7>)<8>)<9>)<10>)<11>)<12>)<13>,(VDEST,MOCCI)<14>)<15>)<16>,(DMELA,BMORI)<17>)<18>
835	<7>	LRECL	60362	(((HLONG,ISCAP)<1>,(((LPOLY,(CROTU,TGIGA)<2>)<3>,((TURTI,SSCAB)<4>,(CSCUL,((LRECL,(ABRUE*,(NCLAV*,TANTI*)<5>)<6>)<7>,((SMIMO,LHESP)<8>,(ABRUE+,(NCLAV+,TANTI+)<9>)<10>)<11>)<12>)<13>)<14>)<15>,(VDEST,MOCCI)<16>)<17>)<18>,(DMELA,BMORI)<19>)<20>
429	NCLAV	LRECL	60399	(((HLONG,ISCAP)<1>,(((LPOLY,(CROTU,TGIGA)<2>)<3>,((TURTI,SSCAB)<4>,(CSCUL,((LRECL,NCLAV*)<5>,((SMIMO,LHESP)<6>,(ABRUE,(NCLAV+,TANTI)<7>)<8>)<9>)<10>)<11>)<12>)<13>,(VDEST,MOCCI)<14>)<15>)<16>,(DMELA,BMORI)<17>)<18>
