mul.tree	node	dups
1024	NCLAV+	54
1024	TANTI+	73
1024	ABRUE+	72
1024	PTEPI+	128
1024	LHESP+	8
1024	SMIMO+	36
1024	LRECL+	30
1024	CSCUL+	472
1024	MOCCI+	80
1024	VDEST+	50
1024	ISCAP+	19
1024	HLONG+	40
1024	TURTI	412
1024	SSCAB	45
1024	LPOLY	74
1024	CROTU	219
1024	TGIGA	65
1024	NCLAV*	40
1024	TANTI*	20
1024	ABRUE*	23
1024	PTEPI*	39
1024	LHESP*	0
1024	SMIMO*	16
1024	LRECL*	7
1024	CSCUL*	94
1024	MOCCI*	85
1024	VDEST*	48
1024	ISCAP*	21
1024	HLONG*	75
1024	DMELA	257
1024	BMORI	89
1024	<1>	40
1024	<2>	35
1024	<3>	11
1024	<4>	225
1024	<5>	1113
1024	<6>	68
1024	<7>	240
1024	<8>	74
1024	<9>	15
1024	<10>	34
1024	<11>	136
1024	<12>	22
1024	<13>	1161
1024	<14>	115
1024	<15>	2767
1024	<16>	1600
1024	<17>	4
1024	<18>	8
1024	<19>	1
1024	<20>	49
1024	<21>	231
1024	<22>	22
1024	<23>	47
1024	<24>	71
1024	<25>	20
1024	<26>	18
1024	<27>	65
1024	<28>	1025
1024	<29>	52
1024	<30>	1060
1009	NCLAV	94
1009	TANTI	93
1009	ABRUE	95
1009	PTEPI	167
1009	LHESP	8
1009	SMIMO	52
1009	LRECL	37
1009	CSCUL	566
1009	MOCCI+	87
1009	VDEST+	54
1009	ISCAP+	26
1009	HLONG+	47
1009	TURTI	412
1009	SSCAB	45
1009	LPOLY	74
1009	CROTU	219
1009	TGIGA	65
1009	MOCCI*	78
1009	VDEST*	44
1009	ISCAP*	14
1009	HLONG*	68
1009	DMELA	257
1009	BMORI	89
1009	<1>	44
1009	<2>	43
1009	<3>	12
1009	<4>	274
1009	<5>	1344
1009	<6>	90
1009	<7>	287
1009	<8>	80
1009	<9>	19
1009	<10>	40
1009	<11>	184
1009	<12>	22
1009	<13>	1219
1009	<14>	115
1009	<15>	2767
1009	<16>	2410
1009	<17>	65
1009	<18>	16
1009	<19>	12
1009	<20>	701
1009	<21>	52
1009	<22>	1060
907	NCLAV+	52
907	TANTI+	56
907	ABRUE+	61
907	PTEPI+	113
907	LHESP+	7
907	SMIMO+	36
907	LRECL+	27
907	CSCUL+	443
907	MOCCI	165
907	VDEST	98
907	ISCAP	40
907	HLONG	115
907	TURTI	412
907	SSCAB	45
907	LPOLY	74
907	CROTU	219
907	TGIGA	65
907	NCLAV*	42
907	TANTI*	37
907	ABRUE*	34
907	PTEPI*	54
907	LHESP*	1
907	SMIMO*	16
907	LRECL*	10
907	CSCUL*	123
907	DMELA	257
907	BMORI	89
907	<1>	25
907	<2>	30
907	<3>	10
907	<4>	189
907	<5>	906
