mul.tree	h1.node	h2.node	score	labeled.tree
1024	<11>	<16>	77805	(((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO+)<5>,LRECL+)<6>,CSCUL+)<7>,((MOCCI+,VDEST+)<8>,(ISCAP+,HLONG+)<9>)<10>)<11>,(TURTI,SSCAB)<12>)<13>,(LPOLY,(CROTU,TGIGA)<14>)<15>)<16>,(((((((NCLAV*,TANTI*)<17>,ABRUE*)<18>,(PTEPI*,LHESP*)<19>)<20>,SMIMO*)<21>,LRECL*)<22>,CSCUL*)<23>,((MOCCI*,VDEST*)<24>,(ISCAP*,HLONG*)<25>)<26>)<27>)<28>,(DMELA,BMORI)<29>)<30>
1009	<10>	<16>	78775	(((((((((((NCLAV,TANTI)<1>,ABRUE)<2>,(PTEPI,LHESP)<3>)<4>,SMIMO)<5>,LRECL)<6>,CSCUL)<7>,((MOCCI+,VDEST+)<8>,(ISCAP+,HLONG+)<9>)<10>)<11>,(TURTI,SSCAB)<12>)<13>,(LPOLY,(CROTU,TGIGA)<14>)<15>)<16>,((MOCCI*,VDEST*)<17>,(ISCAP*,HLONG*)<18>)<19>)<20>,(DMELA,BMORI)<21>)<22>
1070	<13>	<16>	79031	(((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO+)<5>,LRECL+)<6>,CSCUL+)<7>,((MOCCI+,VDEST+)<8>,(ISCAP+,HLONG+)<9>)<10>)<11>,(TURTI+,SSCAB+)<12>)<13>,(LPOLY,(CROTU,TGIGA)<14>)<15>)<16>,((((((((NCLAV*,TANTI*)<17>,ABRUE*)<18>,(PTEPI*,LHESP*)<19>)<20>,SMIMO*)<21>,LRECL*)<22>,CSCUL*)<23>,((MOCCI*,VDEST*)<24>,(ISCAP*,HLONG*)<25>)<26>)<27>,(TURTI*,SSCAB*)<28>)<29>)<30>,(DMELA,BMORI)<31>)<32>
1069	<13>	<15>	79031	((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO+)<5>,LRECL+)<6>,CSCUL+)<7>,((MOCCI+,VDEST+)<8>,(ISCAP+,HLONG+)<9>)<10>)<11>,(TURTI+,SSCAB+)<12>)<13>,((LPOLY,(CROTU,TGIGA)<14>)<15>,((((((((NCLAV*,TANTI*)<16>,ABRUE*)<17>,(PTEPI*,LHESP*)<18>)<19>,SMIMO*)<20>,LRECL*)<21>,CSCUL*)<22>,((MOCCI*,VDEST*)<23>,(ISCAP*,HLONG*)<24>)<25>)<26>,(TURTI*,SSCAB*)<27>)<28>)<29>)<30>,(DMELA,BMORI)<31>)<32>
907	<7>	<15>	79062	((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO+)<5>,LRECL+)<6>,CSCUL+)<7>,((MOCCI,VDEST)<8>,(ISCAP,HLONG)<9>)<10>)<11>,(TURTI,SSCAB)<12>)<13>,((LPOLY,(CROTU,TGIGA)<14>)<15>,((((((NCLAV*,TANTI*)<16>,ABRUE*)<17>,(PTEPI*,LHESP*)<18>)<19>,SMIMO*)<20>,LRECL*)<21>,CSCUL*)<22>)<23>)<24>,(DMELA,BMORI)<25>)<26>
1023	<11>	<15>	79352	((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO+)<5>,LRECL+)<6>,CSCUL+)<7>,((MOCCI+,VDEST+)<8>,(ISCAP+,HLONG+)<9>)<10>)<11>,(TURTI,SSCAB)<12>)<13>,((LPOLY,(CROTU,TGIGA)<14>)<15>,(((((((NCLAV*,TANTI*)<16>,ABRUE*)<17>,(PTEPI*,LHESP*)<18>)<19>,SMIMO*)<20>,LRECL*)<21>,CSCUL*)<22>,((MOCCI*,VDEST*)<23>,(ISCAP*,HLONG*)<24>)<25>)<26>)<27>)<28>,(DMELA,BMORI)<29>)<30>
856	<5>	<12>	79447	((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO+)<5>,LRECL)<6>,CSCUL)<7>,((MOCCI,VDEST)<8>,(ISCAP,HLONG)<9>)<10>)<11>,((TURTI,SSCAB)<12>,((((NCLAV*,TANTI*)<13>,ABRUE*)<14>,(PTEPI*,LHESP*)<15>)<16>,SMIMO*)<17>)<18>)<19>,(LPOLY,(CROTU,TGIGA)<20>)<21>)<22>,(DMELA,BMORI)<23>)<24>
118	PTEPI	LRECL	79463	((((((((((NCLAV,TANTI)<1>,ABRUE)<2>,(PTEPI+,LHESP)<3>)<4>,SMIMO)<5>,(LRECL,PTEPI*)<6>)<7>,CSCUL)<8>,((MOCCI,VDEST)<9>,(ISCAP,HLONG)<10>)<11>)<12>,(TURTI,SSCAB)<13>)<14>,(LPOLY,(CROTU,TGIGA)<15>)<16>)<17>,(DMELA,BMORI)<18>)<19>
808	<4>	LRECL	79732	((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO)<5>,(LRECL,(((NCLAV*,TANTI*)<6>,ABRUE*)<7>,(PTEPI*,LHESP*)<8>)<9>)<10>)<11>,CSCUL)<12>,((MOCCI,VDEST)<13>,(ISCAP,HLONG)<14>)<15>)<16>,(TURTI,SSCAB)<17>)<18>,(LPOLY,(CROTU,TGIGA)<19>)<20>)<21>,(DMELA,BMORI)<22>)<23>
776	<3>	LRECL	79771	((((((((((NCLAV,TANTI)<1>,ABRUE)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO)<5>,(LRECL,(PTEPI*,LHESP*)<6>)<7>)<8>,CSCUL)<9>,((MOCCI,VDEST)<10>,(ISCAP,HLONG)<11>)<12>)<13>,(TURTI,SSCAB)<14>)<15>,(LPOLY,(CROTU,TGIGA)<16>)<17>)<18>,(DMELA,BMORI)<19>)<20>
823	<4>	<6>	80067	(((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO)<5>,LRECL)<6>,(((NCLAV*,TANTI*)<7>,ABRUE*)<8>,(PTEPI*,LHESP*)<9>)<10>)<11>,CSCUL)<12>,((MOCCI,VDEST)<13>,(ISCAP,HLONG)<14>)<15>)<16>,(TURTI,SSCAB)<17>)<18>,(LPOLY,(CROTU,TGIGA)<19>)<20>)<21>,(DMELA,BMORI)<22>)<23>
1114	<15>	LRECL	80282	((((((((((NCLAV,TANTI)<1>,ABRUE)<2>,(PTEPI,LHESP)<3>)<4>,SMIMO)<5>,(LRECL,(LPOLY*,(CROTU*,TGIGA*)<6>)<7>)<8>)<9>,CSCUL)<10>,((MOCCI,VDEST)<11>,(ISCAP,HLONG)<12>)<13>)<14>,(TURTI,SSCAB)<15>)<16>,(LPOLY+,(CROTU+,TGIGA+)<17>)<18>)<19>,(DMELA,BMORI)<20>)<21>
851	<5>	<7>	80577	(((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO+)<5>,LRECL)<6>,CSCUL)<7>,((((NCLAV*,TANTI*)<8>,ABRUE*)<9>,(PTEPI*,LHESP*)<10>)<11>,SMIMO*)<12>)<13>,((MOCCI,VDEST)<14>,(ISCAP,HLONG)<15>)<16>)<17>,(TURTI,SSCAB)<18>)<19>,(LPOLY,(CROTU,TGIGA)<20>)<21>)<22>,(DMELA,BMORI)<23>)<24>
0	NA	NA	80626	((((((((((NCLAV,TANTI)<1>,ABRUE)<2>,(PTEPI,LHESP)<3>)<4>,SMIMO)<5>,LRECL)<6>,CSCUL)<7>,((MOCCI,VDEST)<8>,(ISCAP,HLONG)<9>)<10>)<11>,(TURTI,SSCAB)<12>)<13>,(LPOLY,(CROTU,TGIGA)<14>)<15>)<16>,(DMELA,BMORI)<17>)<18>
742	<2>	LRECL	80649	((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI,LHESP)<3>)<4>,SMIMO)<5>,(LRECL,((NCLAV*,TANTI*)<6>,ABRUE*)<7>)<8>)<9>,CSCUL)<10>,((MOCCI,VDEST)<11>,(ISCAP,HLONG)<12>)<13>)<14>,(TURTI,SSCAB)<15>)<16>,(LPOLY,(CROTU,TGIGA)<17>)<18>)<19>,(DMELA,BMORI)<20>)<21>
843	<5>	SSCAB	80778	((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO+)<5>,LRECL)<6>,CSCUL)<7>,((MOCCI,VDEST)<8>,(ISCAP,HLONG)<9>)<10>)<11>,(TURTI,(SSCAB,((((NCLAV*,TANTI*)<12>,ABRUE*)<13>,(PTEPI*,LHESP*)<14>)<15>,SMIMO*)<16>)<17>)<18>)<19>,(LPOLY,(CROTU,TGIGA)<20>)<21>)<22>,(DMELA,BMORI)<23>)<24>
1033	<12>	LRECL	80977	((((((((((NCLAV,TANTI)<1>,ABRUE)<2>,(PTEPI,LHESP)<3>)<4>,SMIMO)<5>,(LRECL,(TURTI*,SSCAB*)<6>)<7>)<8>,CSCUL)<9>,((MOCCI,VDEST)<10>,(ISCAP,HLONG)<11>)<12>)<13>,(TURTI+,SSCAB+)<14>)<15>,(LPOLY,(CROTU,TGIGA)<16>)<17>)<18>,(DMELA,BMORI)<19>)<20>
708	<1>	LRECL	81056	((((((((((NCLAV+,TANTI+)<1>,ABRUE)<2>,(PTEPI,LHESP)<3>)<4>,SMIMO)<5>,(LRECL,(NCLAV*,TANTI*)<6>)<7>)<8>,CSCUL)<9>,((MOCCI,VDEST)<10>,(ISCAP,HLONG)<11>)<12>)<13>,(TURTI,SSCAB)<14>)<15>,(LPOLY,(CROTU,TGIGA)<16>)<17>)<18>,(DMELA,BMORI)<19>)<20>
881	<6>	<12>	81092	((((((((((NCLAV+,TANTI+)<1>,ABRUE+)<2>,(PTEPI+,LHESP+)<3>)<4>,SMIMO+)<5>,LRECL+)<6>,CSCUL)<7>,((MOCCI,VDEST)<8>,(ISCAP,HLONG)<9>)<10>)<11>,((TURTI,SSCAB)<12>,(((((NCLAV*,TANTI*)<13>,ABRUE*)<14>,(PTEPI*,LHESP*)<15>)<16>,SMIMO*)<17>,LRECL*)<18>)<19>)<20>,(LPOLY,(CROTU,TGIGA)<21>)<22>)<23>,(DMELA,BMORI)<24>)<25>
